boundary,index,ey_num_of_building,ey_mean_building_sqm,changeos_ratio_of_building,changeos_damaged_building_vs_all_building
"POLYGON ((800448.0000016 2033907.46911, 800448.0000016 2034063.71911, 800604.2500016 2034063.71911, 800604.2500016 2033907.46911, 800448.0000016 2033907.46911))",1502,25.0,178.15183815467884,0.3436279296875,0.0
"POLYGON ((800604.2500016 2033751.21911, 800604.2500016 2033907.46911, 800760.5000016 2033907.46911, 800760.5000016 2033751.21911, 800604.2500016 2033751.21911))",8290,39.0,211.26035643815007,0.3852195739746094,0.0
"POLYGON ((800916.7500016 2040626.21911, 800916.7500016 2040782.46911, 801073.0000016 2040782.46911, 801073.0000016 2040626.21911, 800916.7500016 2040626.21911))",9894,41.0,152.2385870518091,0.4942359924316406,0.0
"POLYGON ((798260.5000016 2039844.96911, 798260.5000016 2040001.21911, 798416.7500016 2040001.21911, 798416.7500016 2039844.96911, 798260.5000016 2039844.96911))",5695,32.0,188.00270696052516,0.3224639892578125,0.0
"POLYGON ((801229.2500016 2034688.71911, 801229.2500016 2034844.96911, 801385.5000016 2034844.96911, 801385.5000016 2034688.71911, 801229.2500016 2034688.71911))",86,25.0,230.4942424280403,0.3161582946777344,0.0
"POLYGON ((800135.5000016 2038751.21911, 800135.5000016 2038907.46911, 800291.7500016 2038907.46911, 800291.7500016 2038751.21911, 800135.5000016 2038751.21911))",1714,14.0,188.19056770168237,0.1354217529296875,0.0
"POLYGON ((801854.2500016 2032969.96911, 801854.2500016 2033126.21911, 802010.5000016 2033126.21911, 802010.5000016 2032969.96911, 801854.2500016 2032969.96911))",9531,23.0,176.48661737895,0.3795127868652344,0.23430196910149065
"POLYGON ((799041.7500016 2034376.21911, 799041.7500016 2034532.46911, 799198.0000016 2034532.46911, 799198.0000016 2034376.21911, 799041.7500016 2034376.21911))",9331,20.0,212.70823158440376,0.1392059326171875,0.0
"POLYGON ((807166.7500016 2037344.96911, 807166.7500016 2037501.21911, 807323.0000016 2037501.21911, 807323.0000016 2037344.96911, 807166.7500016 2037344.96911))",4979,26.0,361.10192976082243,0.11727523803710938,0.0
"POLYGON ((803260.5000016 2035782.46911, 803260.5000016 2035938.71911, 803416.7500016 2035938.71911, 803416.7500016 2035782.46911, 803260.5000016 2035782.46911))",9666,21.0,156.3708707414347,0.11835861206054688,0.0
"POLYGON ((806229.2500016 2037188.71911, 806229.2500016 2037344.96911, 806385.5000016 2037344.96911, 806385.5000016 2037188.71911, 806229.2500016 2037188.71911))",4698,10.0,473.2471671027262,0.12585067749023438,0.20484374526385984
"POLYGON ((806229.2500016 2030938.71911, 806229.2500016 2031094.96911, 806385.5000016 2031094.96911, 806385.5000016 2030938.71911, 806229.2500016 2030938.71911))",7447,9.0,193.2723858894745,0.12386322021484375,0.6036649214659686
"POLYGON ((803104.2500016 2034844.96911, 803104.2500016 2035001.21911, 803260.5000016 2035001.21911, 803260.5000016 2034844.96911, 803104.2500016 2034844.96911))",1284,17.0,171.0088892262572,0.33034515380859375,0.0
"POLYGON ((797791.7500016 2040782.46911, 797791.7500016 2040938.71911, 797948.0000016 2040938.71911, 797948.0000016 2040782.46911, 797791.7500016 2040782.46911))",8437,43.0,196.42592930906574,0.4185142517089844,0.0
"POLYGON ((805448.0000016 2038438.71911, 805448.0000016 2038594.96911, 805604.2500016 2038594.96911, 805604.2500016 2038438.71911, 805448.0000016 2038438.71911))",7282,5.0,4759.76567480659,0.22834396362304688,0.5884328171202325
"POLYGON ((799979.2500016 2031563.71911, 799979.2500016 2031719.96911, 800135.5000016 2031719.96911, 800135.5000016 2031563.71911, 799979.2500016 2031563.71911))",10707,39.0,211.83398060261854,0.47762298583984375,0.0
"POLYGON ((806385.5000016 2033438.71911, 806385.5000016 2033594.96911, 806541.7500016 2033594.96911, 806541.7500016 2033438.71911, 806385.5000016 2033438.71911))",5048,36.0,265.8847909348231,0.4433631896972656,0.0
"POLYGON ((804979.2500016 2035938.71911, 804979.2500016 2036094.96911, 805135.5000016 2036094.96911, 805135.5000016 2035938.71911, 804979.2500016 2035938.71911))",10114,23.0,287.17001136995407,0.3440093994140625,0.0036260811709913506
"POLYGON ((807791.7500016 2031407.46911, 807791.7500016 2031563.71911, 807948.0000016 2031563.71911, 807948.0000016 2031407.46911, 807791.7500016 2031407.46911))",6496,24.0,149.045767784984,0.23311233520507812,0.5776399548348033
"POLYGON ((802010.5000016 2025938.71911, 802010.5000016 2026094.96911, 802166.7500016 2026094.96911, 802166.7500016 2025938.71911, 802010.5000016 2025938.71911))",1793,11.0,164.14395637877558,0.16601181030273438,0.1636986143983088
"POLYGON ((797635.5000016 2025938.71911, 797635.5000016 2026094.96911, 797791.7500016 2026094.96911, 797791.7500016 2025938.71911, 797635.5000016 2025938.71911))",2808,14.0,123.68343412194508,0.1187286376953125,0.3751124534121578
"POLYGON ((802948.0000016 2031094.96911, 802948.0000016 2031251.21911, 803104.2500016 2031251.21911, 803104.2500016 2031094.96911, 802948.0000016 2031094.96911))",3787,33.0,199.91392355379355,0.1178131103515625,0.02736044553814273
"POLYGON ((807479.2500016 2035001.21911, 807479.2500016 2035157.46911, 807635.5000016 2035157.46911, 807635.5000016 2035001.21911, 807479.2500016 2035001.21911))",7320,33.0,274.6958627179138,0.46212005615234375,0.0
"POLYGON ((797948.0000016 2040157.46911, 797948.0000016 2040313.71911, 798104.2500016 2040313.71911, 798104.2500016 2040157.46911, 797948.0000016 2040157.46911))",2722,37.0,206.78880686338556,0.2545051574707031,0.0
"POLYGON ((800448.0000016 2036719.96911, 800448.0000016 2036876.21911, 800604.2500016 2036876.21911, 800604.2500016 2036719.96911, 800448.0000016 2036719.96911))",7328,25.0,304.2759637612688,0.38292694091796875,0.0
"POLYGON ((804510.5000016 2035313.71911, 804510.5000016 2035469.96911, 804666.7500016 2035469.96911, 804666.7500016 2035313.71911, 804510.5000016 2035313.71911))",876,36.0,297.34217496274863,0.49080657958984375,0.0
"POLYGON ((805291.7500016 2036719.96911, 805291.7500016 2036876.21911, 805448.0000016 2036876.21911, 805448.0000016 2036719.96911, 805291.7500016 2036719.96911))",5746,20.0,337.61611243364507,0.3241844177246094,0.0
"POLYGON ((807479.2500016 2043438.71911, 807479.2500016 2043594.96911, 807635.5000016 2043594.96911, 807635.5000016 2043438.71911, 807479.2500016 2043438.71911))",9522,3.0,751.5348476553877,0.16324996948242188,0.7958873700198621
"POLYGON ((806229.2500016 2042969.96911, 806229.2500016 2043126.21911, 806385.5000016 2043126.21911, 806385.5000016 2042969.96911, 806229.2500016 2042969.96911))",7244,5.0,998.2559159836652,0.25959014892578125,0.0
"POLYGON ((802948.0000016 2029844.96911, 802948.0000016 2030001.21911, 803104.2500016 2030001.21911, 803104.2500016 2029844.96911, 802948.0000016 2029844.96911))",4891,32.0,190.02301740831908,0.46323394775390625,0.17249699425202167
"POLYGON ((806229.2500016 2036719.96911, 806229.2500016 2036876.21911, 806385.5000016 2036876.21911, 806385.5000016 2036719.96911, 806229.2500016 2036719.96911))",8019,33.0,213.08356144357296,0.3884696960449219,0.0041439583640202286
"POLYGON ((803260.5000016 2032501.21911, 803260.5000016 2032657.46911, 803416.7500016 2032657.46911, 803416.7500016 2032501.21911, 803260.5000016 2032501.21911))",4948,22.0,163.20094237030995,0.13589096069335938,0.0
"POLYGON ((807635.5000016 2032969.96911, 807635.5000016 2033126.21911, 807791.7500016 2033126.21911, 807791.7500016 2032969.96911, 807635.5000016 2032969.96911))",2391,31.0,274.42496872570774,0.48675537109375,0.0003683385579937304
"POLYGON ((806073.0000016 2025782.46911, 806073.0000016 2025938.71911, 806229.2500016 2025938.71911, 806229.2500016 2025782.46911, 806073.0000016 2025782.46911))",6302,9.0,233.8104930482026,0.22344589233398438,0.0
"POLYGON ((797479.2500016 2040313.71911, 797479.2500016 2040469.96911, 797635.5000016 2040469.96911, 797635.5000016 2040313.71911, 797479.2500016 2040313.71911))",5667,32.0,171.73543609325492,0.21486282348632812,0.0
"POLYGON ((805135.5000016 2044063.71911, 805135.5000016 2044219.96911, 805291.7500016 2044219.96911, 805291.7500016 2044063.71911, 805135.5000016 2044063.71911))",689,10.0,1475.6239384696833,0.20439529418945312,0.0
"POLYGON ((797791.7500016 2041563.71911, 797791.7500016 2041719.96911, 797948.0000016 2041719.96911, 797948.0000016 2041563.71911, 797791.7500016 2041563.71911))",376,51.0,190.2297321910005,0.15496444702148438,0.0
"POLYGON ((799510.5000016 2039688.71911, 799510.5000016 2039844.96911, 799666.7500016 2039844.96911, 799666.7500016 2039688.71911, 799510.5000016 2039688.71911))",6392,42.0,186.55227867245404,0.47054290771484375,0.54484799351439
"POLYGON ((796854.2500016 2036094.96911, 796854.2500016 2036251.21911, 797010.5000016 2036251.21911, 797010.5000016 2036094.96911, 796854.2500016 2036094.96911))",1676,28.0,150.66867691397607,0.3160247802734375,0.0
"POLYGON ((801854.2500016 2037188.71911, 801854.2500016 2037344.96911, 802010.5000016 2037344.96911, 802010.5000016 2037188.71911, 801854.2500016 2037188.71911))",9998,21.0,255.34410315408977,0.2510566711425781,0.0
"POLYGON ((802791.7500016 2041094.96911, 802791.7500016 2041251.21911, 802948.0000016 2041251.21911, 802948.0000016 2041094.96911, 802791.7500016 2041094.96911))",2568,21.0,142.02530792748627,0.181182861328125,0.0
"POLYGON ((801854.2500016 2032344.96911, 801854.2500016 2032501.21911, 802010.5000016 2032501.21911, 802010.5000016 2032344.96911, 801854.2500016 2032344.96911))",3509,20.0,164.55629707729776,0.20229721069335938,0.24710075239011145
"POLYGON ((804041.7500016 2036563.71911, 804041.7500016 2036719.96911, 804198.0000016 2036719.96911, 804198.0000016 2036563.71911, 804041.7500016 2036563.71911))",9965,10.0,285.4673570734948,0.1450958251953125,0.0
"POLYGON ((797479.2500016 2040626.21911, 797479.2500016 2040782.46911, 797635.5000016 2040782.46911, 797635.5000016 2040626.21911, 797479.2500016 2040626.21911))",2597,33.0,191.96444296630548,0.444427490234375,0.0
"POLYGON ((804041.7500016 2036719.96911, 804041.7500016 2036876.21911, 804198.0000016 2036876.21911, 804198.0000016 2036719.96911, 804041.7500016 2036719.96911))",8902,16.0,380.6178849306889,0.18706130981445312,0.29857046719823804
"POLYGON ((803885.5000016 2036407.46911, 803885.5000016 2036563.71911, 804041.7500016 2036563.71911, 804041.7500016 2036407.46911, 803885.5000016 2036407.46911))",6160,10.0,201.98399392537493,0.1553955078125,0.0038786331500392773
"POLYGON ((798885.5000016 2034219.96911, 798885.5000016 2034376.21911, 799041.7500016 2034376.21911, 799041.7500016 2034219.96911, 798885.5000016 2034219.96911))",2481,33.0,200.61351342758007,0.49643707275390625,0.0
"POLYGON ((806073.0000016 2034532.46911, 806073.0000016 2034688.71911, 806229.2500016 2034688.71911, 806229.2500016 2034532.46911, 806073.0000016 2034532.46911))",5470,20.0,238.83980429875479,0.254791259765625,0.0
"POLYGON ((796698.0000016 2037032.46911, 796698.0000016 2037188.71911, 796854.2500016 2037188.71911, 796854.2500016 2037032.46911, 796698.0000016 2037032.46911))",3449,16.0,315.55877027971076,0.27642059326171875,0.0
"POLYGON ((797166.7500016 2042188.71911, 797166.7500016 2042344.96911, 797323.0000016 2042344.96911, 797323.0000016 2042188.71911, 797166.7500016 2042188.71911))",4197,51.0,178.3218751446183,0.4779205322265625,0.017232846971680343
"POLYGON ((807479.2500016 2035157.46911, 807479.2500016 2035313.71911, 807635.5000016 2035313.71911, 807635.5000016 2035157.46911, 807479.2500016 2035157.46911))",9089,32.0,255.12400016246124,0.47727203369140625,0.01688060488834183
"POLYGON ((806541.7500016 2036719.96911, 806541.7500016 2036876.21911, 806698.0000016 2036876.21911, 806698.0000016 2036719.96911, 806541.7500016 2036719.96911))",1855,31.0,261.1795086904258,0.3364715576171875,0.1696068205523559
"POLYGON ((807791.7500016 2033751.21911, 807791.7500016 2033907.46911, 807948.0000016 2033907.46911, 807948.0000016 2033751.21911, 807791.7500016 2033751.21911))",5621,25.0,185.7119515791901,0.314910888671875,0.0
"POLYGON ((800604.2500016 2032344.96911, 800604.2500016 2032501.21911, 800760.5000016 2032501.21911, 800760.5000016 2032344.96911, 800604.2500016 2032344.96911))",482,3.0,1975.2666093439404,0.34505462646484375,0.0
"POLYGON ((797166.7500016 2042501.21911, 797166.7500016 2042657.46911, 797323.0000016 2042657.46911, 797323.0000016 2042501.21911, 797166.7500016 2042501.21911))",7403,43.0,200.08313759581245,0.4661102294921875,0.14075031918027958
"POLYGON ((797166.7500016 2032344.96911, 797166.7500016 2032501.21911, 797323.0000016 2032501.21911, 797323.0000016 2032344.96911, 797166.7500016 2032344.96911))",7079,3.0,7542.3200601942235,0.3407554626464844,0.8330627917650878
"POLYGON ((806854.2500016 2039688.71911, 806854.2500016 2039844.96911, 807010.5000016 2039844.96911, 807010.5000016 2039688.71911, 806854.2500016 2039688.71911))",919,7.0,760.7921432798704,0.2523002624511719,0.9662377719651037
"POLYGON ((807479.2500016 2035626.21911, 807479.2500016 2035782.46911, 807635.5000016 2035782.46911, 807635.5000016 2035626.21911, 807479.2500016 2035626.21911))",4715,14.0,429.9692354546642,0.22306442260742188,0.0
"POLYGON ((807635.5000016 2032501.21911, 807635.5000016 2032657.46911, 807791.7500016 2032657.46911, 807791.7500016 2032501.21911, 807635.5000016 2032501.21911))",6722,19.0,233.7245253206364,0.270751953125,0.1622379395852119
"POLYGON ((804041.7500016 2030313.71911, 804041.7500016 2030469.96911, 804198.0000016 2030469.96911, 804198.0000016 2030313.71911, 804041.7500016 2030313.71911))",10578,12.0,166.78619809510937,0.1324310302734375,0.12150017283097131
"POLYGON ((798104.2500016 2042032.46911, 798104.2500016 2042188.71911, 798260.5000016 2042188.71911, 798260.5000016 2042032.46911, 798104.2500016 2042032.46911))",9694,38.0,174.1184082714486,0.4813499450683594,0.0
"POLYGON ((797166.7500016 2037344.96911, 797166.7500016 2037501.21911, 797323.0000016 2037501.21911, 797323.0000016 2037344.96911, 797166.7500016 2037344.96911))",6058,9.0,731.3014317920195,0.188507080078125,0.0
"POLYGON ((797479.2500016 2025626.21911, 797479.2500016 2025782.46911, 797635.5000016 2025782.46911, 797635.5000016 2025626.21911, 797479.2500016 2025626.21911))",5817,8.0,149.34475831934031,0.13587570190429688,0.5538617030236671
"POLYGON ((806698.0000016 2040313.71911, 806698.0000016 2040469.96911, 806854.2500016 2040469.96911, 806854.2500016 2040313.71911, 806698.0000016 2040313.71911))",5604,,,0.20570755004882812,0.0
"POLYGON ((800760.5000016 2036251.21911, 800760.5000016 2036407.46911, 800916.7500016 2036407.46911, 800916.7500016 2036251.21911, 800760.5000016 2036251.21911))",7000,6.0,392.2918921280146,0.142181396484375,0.0
"POLYGON ((798729.2500016 2033438.71911, 798729.2500016 2033594.96911, 798885.5000016 2033594.96911, 798885.5000016 2033438.71911, 798729.2500016 2033438.71911))",4615,53.0,178.21976027807912,0.4523353576660156,0.0
"POLYGON ((804979.2500016 2040782.46911, 804979.2500016 2040938.71911, 805135.5000016 2040938.71911, 805135.5000016 2040782.46911, 804979.2500016 2040782.46911))",217,10.0,951.4912860227671,0.24049758911132812,0.4037116345467523
"POLYGON ((801229.2500016 2038751.21911, 801229.2500016 2038907.46911, 801385.5000016 2038907.46911, 801385.5000016 2038751.21911, 801229.2500016 2038751.21911))",9825,4.0,1675.7826098639148,0.32321929931640625,0.0
"POLYGON ((805448.0000016 2031251.21911, 805448.0000016 2031407.46911, 805604.2500016 2031407.46911, 805604.2500016 2031251.21911, 805448.0000016 2031251.21911))",277,3.0,677.2358288310792,0.10300445556640625,0.7019480038515665
"POLYGON ((805604.2500016 2034688.71911, 805604.2500016 2034844.96911, 805760.5000016 2034844.96911, 805760.5000016 2034688.71911, 805604.2500016 2034688.71911))",749,13.0,222.181060117076,0.13212203979492188,0.0
"POLYGON ((807166.7500016 2035313.71911, 807166.7500016 2035469.96911, 807323.0000016 2035469.96911, 807323.0000016 2035313.71911, 807166.7500016 2035313.71911))",9594,5.0,1107.8979964888515,0.20297622680664062,0.27568644402262776
"POLYGON ((798104.2500016 2038126.21911, 798104.2500016 2038282.46911, 798260.5000016 2038282.46911, 798260.5000016 2038126.21911, 798104.2500016 2038126.21911))",4131,20.0,297.96484925211274,0.2754173278808594,0.07846369063283425
"POLYGON ((805916.7500016 2037501.21911, 805916.7500016 2037657.46911, 806073.0000016 2037657.46911, 806073.0000016 2037501.21911, 805916.7500016 2037501.21911))",3341,23.0,263.0574327406926,0.24158859252929688,0.0
"POLYGON ((801229.2500016 2042344.96911, 801229.2500016 2042501.21911, 801385.5000016 2042501.21911, 801385.5000016 2042344.96911, 801229.2500016 2042344.96911))",285,37.0,195.68587743597922,0.40854644775390625,0.0
"POLYGON ((805916.7500016 2033126.21911, 805916.7500016 2033282.46911, 806073.0000016 2033282.46911, 806073.0000016 2033126.21911, 805916.7500016 2033126.21911))",4612,19.0,219.03180078334063,0.2554206848144531,0.0
"POLYGON ((808104.2500016 2032813.71911, 808104.2500016 2032969.96911, 808260.5000016 2032969.96911, 808260.5000016 2032813.71911, 808104.2500016 2032813.71911))",10083,7.0,582.1820944375165,0.12005996704101562,0.0
"POLYGON ((800760.5000016 2033751.21911, 800760.5000016 2033907.46911, 800916.7500016 2033907.46911, 800916.7500016 2033751.21911, 800760.5000016 2033751.21911))",9508,21.0,177.03776134641436,0.3406562805175781,0.0
"POLYGON ((796698.0000016 2033126.21911, 796698.0000016 2033282.46911, 796854.2500016 2033282.46911, 796854.2500016 2033126.21911, 796698.0000016 2033126.21911))",1818,47.0,178.11530398077943,0.45665740966796875,0.0
"POLYGON ((802010.5000016 2039219.96911, 802010.5000016 2039376.21911, 802166.7500016 2039376.21911, 802166.7500016 2039219.96911, 802010.5000016 2039219.96911))",7877,4.0,4695.920861125408,0.1556243896484375,0.0
"POLYGON ((800448.0000016 2030001.21911, 800448.0000016 2030157.46911, 800604.2500016 2030157.46911, 800604.2500016 2030001.21911, 800448.0000016 2030001.21911))",2140,7.0,153.75412502171767,0.19036865234375,0.0059514267393395315
"POLYGON ((807010.5000016 2035938.71911, 807010.5000016 2036094.96911, 807166.7500016 2036094.96911, 807166.7500016 2035938.71911, 807010.5000016 2035938.71911))",8263,51.0,214.58288635638982,0.47577667236328125,0.11956190567822839
